lon lat ve vn vu se sn su name
146.90346 -34.35085 0.69528 4.09384 1.46494 0.45012 0.58914 0.78623 ard3
151.67469 -30.52087 0.14641 -0.16556 -0.15606 0.43974 0.40789 0.77200 ard2
148.85787 -25.27177 0.86223 -1.10414 -2.35906 0.61525 0.57953 1.06617 arcd
141.08324 -36.96756 -0.27086 -0.90654 -0.95806 0.36291 0.35820 0.83665 apsl
142.02680 -36.29540 0.63823 -1.29436 -1.00406 0.33295 0.33537 0.82799 antw
152.08633 -32.78479 -0.27136 0.09549 -1.18206 0.34806 0.34589 0.73743 anna
144.19319 -38.39625 -0.03936 -0.56382 11.04494 0.36691 0.35990 1.04800 ang4
146.37639 -41.20493 0.08914 -0.37881 -1.91306 0.45133 0.46417 0.82794 amb1
146.91556 -36.07753 0.17453 -0.41399 -1.19906 0.31688 0.33360 0.71249 alb2
148.78398 -35.99287 -0.32420 -0.45385 -2.97106 0.50276 0.51768 0.93305 admn
138.60366 -34.93121 -0.20661 -0.61498 -0.42606 0.52134 0.51903 0.95097 adel
153.03876 -27.59852 2.66774 1.76847 0.46094 0.52633 0.48561 1.07415 aca4
117.88657 -35.02714 0.02687 -0.78530 -1.42606 0.49904 0.47780 0.88762 abny
151.88700 -24.15901 0.39571 -0.37818 0.80094 0.38991 0.37780 0.81345 a770
146.59878 -41.52256 0.28683 -0.87600 0.31194 0.59679 0.60880 1.02428 7dln
140.73392 -34.17544 -0.18733 -0.57201 -0.73706 0.67855 0.66082 1.20915 5rmk
153.03338 -26.66279 -0.20564 0.06806 -1.77106 0.63531 0.65031 1.25699 4mc0
153.33626 -27.92187 -0.04188 -0.94688 -0.00306 0.62326 0.62157 1.27221 4hln
151.24455 -23.83918 0.20912 0.91344 0.49594 0.59675 0.65254 1.33192 4gld
145.74248 -16.95238 -0.16845 1.06142 3.39894 0.64563 0.62280 1.36094 4crn
153.05013 -27.49151 0.36001 0.81755 9.34594 0.67709 0.73793 3.83176 4coo
153.55611 -28.24457 0.58492 0.44081 2.24994 0.63065 0.65400 2.29009 4cda
171.31710 -42.24550 NaN NaN 3.11908 NaN NaN 1.44778 ianh
173.07555 -34.79250 0.53325 -1.28576 0.63193 0.89786 0.89786 1.00408 a05e
173.37313 -35.54145 0.86682 -1.79836 -1.59807 0.90898 0.90898 1.08232 a49q
174.04674 -35.28654 0.62511 -1.70158 0.50193 0.89786 0.89434 0.98116 a42f
174.11985 -35.25490 0.51485 -1.21976 -1.04807 0.31154 0.31154 0.38772 aaeb
174.43097 -36.65116 -0.15374 -0.57641 -0.70076 0.39895 0.39895 0.42802 vprk
174.46571 -35.49883 0.38013 -1.44112 -1.05807 0.27469 0.27469 0.34853 aaej
174.52822 -35.59087 1.47188 -2.14954 0.59193 0.76110 0.75695 0.96645 a6q1
174.55597 -36.86818 0.32276 -1.08873 -0.06806 0.27469 0.27469 0.34296 a9mk
174.75119 -36.75833 0.41169 -1.58383 0.20194 0.33250 0.33979 0.71800 aaj5
174.77269 -37.40352 0.24175 -1.68305 1.81196 0.75291 0.75695 0.88382 b0pd
174.80060 -36.27762 0.19412 -1.60267 -0.74807 0.26430 0.26936 0.33312 a9ph
174.85903 -37.33684 0.10101 -1.20085 0.09197 0.28028 0.28610 0.34293 1320
174.90456 -36.98937 0.51586 -1.39986 -0.13805 0.28028 0.28028 0.39989 aaj6
174.92066 -36.87963 0.30420 -1.62950 4.03194 0.33250 0.34721 0.69356 aaf6
175.01978 -36.78313 0.36302 -0.89702 -2.77806 0.27469 0.27469 0.34297 aaj4
175.08409 -36.81206 0.90369 -0.88037 -1.07968 0.39804 0.40888 0.73269 vwhk
175.16823 -36.76629 0.62326 -1.65327 -0.11806 0.29842 0.29842 0.37024 1331
175.17646 -37.51225 0.13421 -1.66218 -0.31796 0.28610 0.28610 0.34264 aaj0
175.26408 -36.98456 1.65699 -2.05065 0.35196 0.73789 0.74147 0.82503 a9fw
175.42387 -37.35621 -0.24722 -1.45569 1.99205 0.78821 0.77877 1.00567 dffl
175.46194 -36.76013 1.18417 -1.36580 -0.27805 0.26936 0.26936 0.32815 aaj1
175.48821 -36.25861 1.16617 -1.73536 -0.82806 0.28470 0.27920 0.34054 aaja
175.55664 -37.88937 0.02279 -1.49598 0.15333 0.96159 0.93373 0.98738 b15j
175.64907 -37.24644 1.51204 -1.32988 0.13205 0.28028 0.28028 0.33286 b42l
175.67909 -37.52399 0.70488 -1.50677 0.64233 0.29842 0.29216 0.35905 b36j
175.86603 -37.00049 1.73932 -1.27502 0.22199 0.29216 0.28028 0.34296 a6lt
175.91889 -37.41111 2.12490 -1.10058 -1.30770 0.81350 0.77877 0.95868 bugk
170.85798 -45.35703 -30.38073 -11.79267 NaN 2.37492 1.93569 NaN dy3p
168.54036 -44.11938 -9.62259 -3.28527 NaN 3.85241 1.45647 NaN a31r
170.84278 -45.37811 -29.75756 -11.63469 NaN 1.59332 3.13157 NaN eayv
175.34850 -41.20350 -29.06001 -9.84005 NaN 0.62608 0.73053 NaN 5342
174.90600 -41.16300 -20.06002 -6.66504 NaN 1.75596 0.84010 NaN 5308
175.08850 -41.10550 -23.45502 -6.91005 NaN 1.76533 0.99387 NaN 3528
171.46300 -42.74050 -7.97000 -0.77500 NaN 0.57856 0.50392 NaN 3502
176.64400 -38.60800 3.16618 -11.18057 NaN 0.82489 0.72467 NaN 2398
169.04498 -43.88000 -9.16000 -3.71000 NaN 0.72000 0.65000 NaN b8nc
169.04636 -43.86093 -8.38000 -1.61000 NaN 0.70000 0.62000 NaN b8na
169.39962 -43.99913 -21.56000 -9.84000 NaN 0.62000 0.60000 NaN b8lg
169.23993 -43.96076 -17.16000 -6.48000 NaN 0.49000 0.54000 NaN b8kt
169.14439 -43.94258 -12.98000 -4.88000 NaN 0.97000 0.70000 NaN b8kf
175.49100 -39.95350 -4.15515 -5.03042 NaN 1.64830 0.89271 NaN b1ve
169.38411 -44.38171 -26.32000 -12.20000 NaN 0.52000 0.50000 NaN aa8v
169.41631 -44.31289 -25.26000 -12.18000 NaN 0.45000 0.53000 NaN a07h
169.07449 -43.91096 -11.06000 -5.43000 NaN 0.94000 0.91000 NaN a071
169.35868 -44.10025 -22.15000 -9.18000 NaN 0.60000 0.46000 NaN a00f
179.41300 -16.43200 -10.32464 -1.68087 NaN 0.32800 0.22600 NaN ului
167.20300 -15.44700 -34.55090 -14.78644 NaN 2.70200 1.14500 NaN san7
168.31900 -17.72900 -85.92677 -39.59812 NaN 1.46300 0.81400 NaN ptv0
176.74010 -38.10690 NaN NaN -6.46856 NaN NaN 2.70000 2401
170.25273 -46.00028 -28.98754 -12.14709 NaN 0.87630 0.82553 NaN sc05
170.08678 -45.96627 -28.95174 -12.89397 NaN 0.93118 0.82553 NaN sc04
170.01286 -46.05740 -27.97477 -14.53592 NaN 0.96726 0.91712 NaN sc03
170.01351 -46.16295 -29.10278 -13.39546 NaN 0.83162 0.80771 NaN sc02
168.08965 -44.43158 -16.01996 -3.27135 NaN 2.21944 2.98322 NaN emyu
168.08881 -44.33111 -12.15533 -1.50192 NaN 2.45935 4.34989 NaN emyt
168.26292 -44.32801 -13.79218 -4.35401 NaN 2.68170 6.41373 NaN emyr
168.24517 -44.26411 -8.48242 -2.05605 NaN 2.11462 3.26673 NaN emyq
168.36308 -44.25372 -12.32739 -4.53600 NaN 4.11280 4.94383 NaN emyp
168.41509 -44.16433 -10.84354 -1.89062 NaN 1.38560 1.75738 NaN emyn
168.48323 -44.20655 -13.05616 -3.57422 NaN 5.58874 4.22142 NaN emym
168.48111 -44.14886 -9.52204 -3.24567 NaN 1.33308 1.38560 NaN emyl
168.57875 -44.14430 -11.92295 -3.60907 NaN 1.99146 2.60421 NaN emyk
168.58954 -44.07952 -8.43856 -2.20170 NaN 2.75933 1.46547 NaN emyj
168.68554 -44.10511 -11.26186 -3.12608 NaN 1.75738 1.72960 NaN emyh
170.86534 -45.39270 -29.77213 -11.99241 NaN 2.22899 2.63325 NaN e2k7
169.24485 -44.53500 -29.16716 -11.39126 NaN 13.94548 1.56458 NaN ae9g
168.88708 -43.91304 -7.95503 -2.39791 NaN 1.85987 7.68811 NaN a3kq
169.30269 -44.73319 -31.06608 -11.99122 NaN 7.65822 0.93118 NaN a1m4
175.55300 -39.23600 1.00811 -3.52312 NaN 0.74000 0.49000 NaN 9211
176.00900 -38.73400 4.88595 -5.69692 NaN 1.42000 1.10000 NaN 9204
175.52700 -39.30300 -0.05139 -2.62239 NaN 0.62000 0.61000 NaN 9202
174.87400 -41.33400 -25.27001 -8.82003 NaN 1.20000 1.28000 NaN 8801
175.27300 -41.09300 -25.35001 -8.43005 NaN 0.47000 0.62000 NaN 8411
175.03800 -41.21900 -25.39001 -8.95004 NaN 1.29000 1.41000 NaN 8304
174.80400 -41.15500 -18.93002 -5.23004 NaN 0.76000 0.63000 NaN 8202
174.64600 -41.31100 -20.65001 -6.91003 NaN 1.07000 0.88000 NaN 8121
175.50600 -40.97400 -24.60001 -9.44007 NaN 1.64000 1.36000 NaN 7802
175.10500 -41.11500 -22.35002 -7.58005 NaN 0.57000 0.46000 NaN 7505
175.07900 -41.07700 -20.49002 -6.89005 NaN 0.67000 0.56000 NaN 7501
174.97800 -41.01300 -18.43002 -5.51005 NaN 0.45000 0.48000 NaN 7407
175.00100 -41.11400 -20.67002 -6.20005 NaN 0.59000 0.68000 NaN 7402
176.78500 -37.95300 5.66735 -14.18176 NaN 1.33000 1.27000 NaN 6891
170.29300 -43.81600 -25.23000 -10.78000 NaN 0.58000 0.84000 NaN 6740
169.21300 -43.77400 -7.91000 -0.89000 NaN 0.60000 0.55000 NaN 6739
169.67900 -43.57500 -7.39000 -0.84000 NaN 0.62000 0.68000 NaN 6738
169.79400 -43.57100 -10.24000 -1.91000 NaN 0.57000 0.63000 NaN 6737
169.91000 -43.49000 -8.17000 -0.92000 NaN 0.71000 0.79000 NaN 6736
169.93900 -43.72500 -20.16000 -7.63000 NaN 0.58000 0.74000 NaN 6735
169.99800 -43.65800 -19.39000 -7.46000 NaN 0.84000 0.71000 NaN 6734
169.95800 -43.60600 -16.50000 -4.39000 NaN 0.57000 0.63000 NaN 6733
169.36600 -43.87200 -16.01000 -5.38000 NaN 0.54000 0.75000 NaN 6730
169.33800 -43.81500 -13.22000 -3.91000 NaN 0.52000 0.53000 NaN 6729
169.44700 -43.75200 -11.98000 -2.82000 NaN 0.56000 0.46000 NaN 6726
169.38400 -43.65000 -6.65000 -0.94000 NaN 0.58000 0.66000 NaN 6725
169.47200 -43.66900 -8.04000 -1.58000 NaN 0.70000 0.68000 NaN 6724
169.55600 -43.58800 -6.88000 -0.58000 NaN 0.74000 1.05000 NaN 6723
169.65400 -43.65200 -11.55000 -2.25000 NaN 0.61000 0.95000 NaN 6722
169.94400 -43.56600 -13.85000 -3.46000 NaN 0.56000 0.70000 NaN 6719
169.80600 -43.51600 -10.01000 -0.74000 NaN 1.76000 1.27000 NaN 6718
169.77400 -43.44700 -5.82000 -0.86000 NaN 0.63000 0.50000 NaN 6717
169.85400 -43.39600 -5.47000 -0.88000 NaN 0.61000 0.52000 NaN 6716
169.96000 -43.45600 -8.66000 -1.46000 NaN 0.42000 0.53000 NaN 6715
170.00100 -43.49500 -12.25000 -0.92000 NaN 0.61000 0.80000 NaN 6714
170.14900 -43.45600 -12.66000 -0.49000 NaN 0.55000 0.65000 NaN 6713
170.05500 -43.28500 -5.38000 -0.50000 NaN 0.55000 0.74000 NaN 6712
170.13300 -43.23600 -4.91000 -0.44000 NaN 0.56000 0.83000 NaN 6711
170.11000 -43.85900 -24.14000 -10.25000 NaN 0.70000 0.77000 NaN 6709
170.13200 -43.99700 -26.24000 -11.07000 NaN 0.78000 0.75000 NaN 6708
170.13300 -44.10700 -28.63000 -12.44000 NaN 1.41000 2.34000 NaN 6707
170.21800 -43.64200 -23.74000 -8.62000 NaN 0.67000 0.67000 NaN 6706
170.32500 -43.97600 -27.36000 -12.05000 NaN 0.52000 0.67000 NaN 6705
170.48000 -44.22400 -30.13000 -11.81000 NaN 0.52000 0.82000 NaN 6704
170.79600 -44.27900 -30.99000 -12.24000 NaN 0.54000 0.52000 NaN 6703
170.45100 -43.87800 -26.92000 -11.80000 NaN 0.57000 0.62000 NaN 6701
169.15000 -52.54500 -19.30000 -14.28000 NaN 0.53000 0.62000 NaN 5514
171.31400 -43.29800 -24.45000 -9.52000 NaN 0.58000 0.63000 NaN 5512
171.35400 -43.23900 -24.49000 -9.50000 NaN 0.58000 0.63000 NaN 5511
168.25300 -46.53700 -26.64000 -12.76000 NaN 0.64000 0.66000 NaN 5509
172.74300 -43.58100 -32.94000 -10.74000 NaN 0.47000 0.49000 NaN 5508
166.22800 -50.51700 -24.60000 -18.00000 NaN 0.59000 0.54000 NaN 5507
183.52200 -43.81900 -34.95000 -0.80000 NaN 2.47000 1.42000 NaN 5504
174.95200 -41.11400 -20.38002 -6.21005 NaN 0.49000 0.53000 NaN 5502
175.15500 -41.08800 -22.09002 -8.92005 NaN 0.84000 0.82000 NaN 5466
175.44700 -41.20400 -29.65001 -10.14005 NaN 0.58000 0.46000 NaN 5462
175.39100 -41.17000 -28.59001 -9.93005 NaN 0.57000 0.62000 NaN 5452
175.35300 -41.13500 -27.31001 -9.96005 NaN 0.47000 0.39000 NaN 5446
175.45000 -41.09000 -26.92001 -9.96006 NaN 0.53000 0.61000 NaN 5426
175.40500 -41.10800 -28.16001 -8.53006 NaN 1.34000 0.75000 NaN 5423
175.30900 -41.11000 -24.50001 -10.16005 NaN 0.49000 0.54000 NaN 5414
175.18500 -41.07900 -23.99002 -8.59005 NaN 0.91000 0.99000 NaN 5402
175.34300 -41.28400 -31.27001 -9.52004 NaN 0.40000 0.43000 NaN 5341
175.28400 -41.26100 -30.02001 -9.77004 NaN 0.51000 0.44000 NaN 5340
175.00900 -41.39000 -29.19001 -9.42003 NaN 0.59000 0.49000 NaN 5339
174.90200 -41.41800 -28.79001 -9.11003 NaN 0.47000 0.51000 NaN 5338
174.88100 -41.09000 -18.98002 -5.46005 NaN 0.49000 0.62000 NaN 5337
175.19700 -41.14500 -25.08001 -7.85005 NaN 0.53000 0.47000 NaN 5335
175.23000 -41.11900 -24.97001 -9.13005 NaN 0.51000 0.45000 NaN 5333
175.39400 -41.56700 -32.93001 -9.92003 NaN 0.49000 0.42000 NaN 5332
175.42600 -41.51300 -32.49001 -10.03003 NaN 0.56000 0.45000 NaN 5331
175.58500 -41.48700 -32.67001 -9.67004 NaN 0.55000 0.74000 NaN 5330
175.49700 -41.52600 -32.49001 -9.17003 NaN 0.47000 0.61000 NaN 5329
175.46800 -41.38200 -32.33001 -9.90004 NaN 0.49000 0.49000 NaN 5328
175.48000 -41.29300 -31.09001 -9.90004 NaN 0.43000 0.48000 NaN 5327
175.39400 -41.36600 -31.79001 -9.93004 NaN 0.53000 0.50000 NaN 5326
175.38300 -41.32300 -31.44001 -9.51004 NaN 0.51000 0.43000 NaN 5325
175.19800 -41.20900 -26.32001 -9.58005 NaN 0.75000 0.60000 NaN 5324
175.19600 -41.16600 -25.20001 -8.89005 NaN 0.51000 0.50000 NaN 5323
174.88400 -41.14100 -19.61002 -5.57004 NaN 0.46000 0.45000 NaN 5322
174.85600 -41.13100 -19.14002 -5.22004 NaN 0.51000 0.50000 NaN 5321
174.85400 -41.15600 -20.21002 -5.47004 NaN 0.54000 0.61000 NaN 5320
174.80400 -41.13300 -18.15002 -4.54004 NaN 0.41000 0.48000 NaN 5319
174.88000 -41.06000 -17.89002 -4.63005 NaN 0.45000 0.48000 NaN 5318
174.83900 -41.06200 -18.17002 -4.43005 NaN 0.57000 0.52000 NaN 5317
174.82300 -41.10900 -18.30002 -4.94004 NaN 0.66000 0.90000 NaN 5315
174.85500 -41.07500 -17.54002 -3.14005 NaN 2.49000 1.81000 NaN 5314
174.84800 -41.09400 -18.74002 -5.01005 NaN 0.46000 0.71000 NaN 5313
174.90200 -41.02500 -18.02002 -4.81005 NaN 0.54000 0.44000 NaN 5312
174.91400 -41.14200 -20.21002 -5.86004 NaN 0.59000 0.54000 NaN 5310
174.94900 -41.17000 -21.96002 -6.84004 NaN 0.45000 0.52000 NaN 5309
174.90700 -41.10500 -19.60002 -5.58005 NaN 0.49000 0.51000 NaN 5307
174.96800 -41.18500 -22.42001 -7.09004 NaN 0.50000 0.48000 NaN 5306
174.97100 -41.14500 -21.34002 -6.73005 NaN 0.52000 0.51000 NaN 5305
175.03200 -41.14800 -23.37002 -7.43005 NaN 0.49000 0.44000 NaN 5304
175.07200 -41.13600 -23.21002 -7.95005 NaN 0.59000 0.55000 NaN 5303
175.02800 -41.19100 -24.39001 -8.08004 NaN 0.42000 0.43000 NaN 5301
171.99500 -43.77600 -31.98000 -11.16000 NaN 0.46000 0.62000 NaN 5134
171.61100 -43.53800 -30.15000 -11.54000 NaN 0.51000 0.49000 NaN 5129
171.48300 -42.57400 -5.85000 -0.79000 NaN 0.54000 0.60000 NaN 5127
171.13700 -42.88800 -7.69000 -1.66000 NaN 0.53000 0.51000 NaN 5125
171.14000 -42.59400 -3.81000 -0.39000 NaN 0.70000 0.74000 NaN 5124
171.20600 -42.66200 -4.67000 -0.58000 NaN 0.78000 0.69000 NaN 5123
171.29100 -42.73600 -6.21000 -1.04000 NaN 0.63000 0.53000 NaN 5122
171.35000 -42.76800 -7.50000 -0.91000 NaN 0.63000 0.52000 NaN 5121
171.52300 -42.74400 -9.49000 -1.41000 NaN 0.56000 0.64000 NaN 5120
171.56500 -42.75900 -10.76000 -2.04000 NaN 0.60000 0.51000 NaN 5119
171.62400 -42.76900 -12.01000 -2.69000 NaN 0.62000 0.58000 NaN 5118
171.59800 -42.79000 -12.59000 -3.54000 NaN 0.56000 0.86000 NaN 5117
171.56100 -42.83200 -13.85000 -4.19000 NaN 0.69000 0.67000 NaN 5116
171.55900 -42.90800 -17.44000 -4.83000 NaN 0.67000 0.52000 NaN 5112
171.56900 -42.95000 -18.64000 -4.95000 NaN 0.74000 0.59000 NaN 5111
171.59200 -42.98200 -20.16000 -5.84000 NaN 0.55000 0.52000 NaN 5110
171.58900 -43.00900 -21.22000 -6.43000 NaN 0.49000 0.58000 NaN 5109
171.73500 -43.00800 -22.70000 -9.58000 NaN 2.06000 2.16000 NaN 5107
171.77900 -43.09200 -24.74000 -9.03000 NaN 0.56000 0.52000 NaN 5106
171.72500 -43.21300 -26.35000 -9.66000 NaN 0.56000 0.59000 NaN 5105
171.71000 -43.29400 -27.60000 -10.49000 NaN 0.53000 0.61000 NaN 5104
171.87500 -43.33000 -29.82000 -10.93000 NaN 0.64000 0.63000 NaN 5103
172.00300 -43.38000 -30.78000 -10.70000 NaN 0.55000 0.52000 NaN 5102
172.11800 -43.50200 -31.47000 -10.81000 NaN 0.62000 0.66000 NaN 5101
175.41700 -40.87300 -20.63002 -8.60008 NaN 0.55000 0.45000 NaN 5078
171.55700 -42.88300 -15.71000 -4.72000 NaN 0.87000 0.57000 NaN 5009
172.67300 -43.79400 -32.03000 -10.29000 NaN 0.51000 0.51000 NaN 5006
173.09000 -43.76400 -32.43000 -10.24000 NaN 0.64000 0.64000 NaN 5005
172.97400 -43.88500 -32.22000 -10.48000 NaN 0.55000 0.61000 NaN 5004
171.43000 -43.17500 -22.90000 -8.99000 NaN 0.54000 0.55000 NaN 5003
171.52800 -43.24800 -26.06000 -10.25000 NaN 0.45000 0.52000 NaN 5002
171.48300 -42.78500 -8.36000 -1.61000 NaN 2.10000 1.43000 NaN 5001
169.99400 -44.44200 -29.33000 -14.60000 NaN 1.55000 1.44000 NaN 4115
169.99800 -44.31400 -27.60000 -12.30000 NaN 1.23000 1.08000 NaN 4044
170.11200 -44.14100 -27.74000 -11.16000 NaN 0.50000 0.55000 NaN 4036
170.26900 -44.10500 -28.61000 -12.01000 NaN 0.70000 0.65000 NaN 4024
170.05100 -44.24300 -28.39000 -12.32000 NaN 0.46000 0.46000 NaN 4001
175.25400 -41.14000 -25.55001 -9.43005 NaN 0.50000 0.40000 NaN 3564
175.25300 -41.15200 -24.87001 -9.95005 NaN 0.83000 0.67000 NaN 3544
175.26800 -41.16000 -25.72001 -9.99005 NaN 0.49000 0.48000 NaN 3543
171.48600 -42.73300 -8.06000 -1.24000 NaN 0.56000 0.53000 NaN 3512
171.46200 -42.70800 -7.83000 0.72000 NaN 1.40000 1.17000 NaN 3503
176.70300 -38.45400 4.12160 -11.02828 NaN 1.01000 1.04000 NaN 2405
177.00900 -37.95500 5.10454 -13.89677 NaN 1.07000 1.18000 NaN 2402
176.89200 -39.23400 0.88171 -16.76290 NaN 0.60000 0.79000 NaN 2393
176.81900 -39.02900 1.53462 -14.50666 NaN 0.99000 0.59000 NaN 2392
177.17800 -38.81500 2.32524 -17.16362 NaN 0.80000 0.69000 NaN 2389
176.63000 -39.17900 1.31231 -13.45569 NaN 0.68000 0.55000 NaN 2386
176.23600 -38.58500 1.86890 -8.40071 NaN 1.26000 0.83000 NaN 2373
176.09400 -38.63300 -0.71570 -5.19914 NaN 0.55000 0.75000 NaN 2353
176.51700 -38.02600 3.27053 -1.71476 NaN 1.24000 1.43000 NaN 2346
176.51000 -38.83100 3.46441 -10.86333 NaN 0.62000 0.62000 NaN 2345
176.58400 -38.28600 1.96482 -8.67985 NaN 0.93000 1.00000 NaN 2306
176.26000 -38.89000 3.99966 -9.66588 NaN 0.52000 0.66000 NaN 2275
175.98600 -38.59800 4.25965 -3.97459 NaN 2.56000 2.36000 NaN 2164
176.15600 -38.52100 0.63946 -6.18182 NaN 0.94000 0.82000 NaN 2137
176.02100 -38.51800 2.42034 -6.24784 NaN 1.16000 0.76000 NaN 2118
175.91500 -38.61600 0.07404 -3.46589 NaN 0.49000 0.53000 NaN 2085
176.21400 -38.79100 4.49667 -7.89183 NaN 0.77000 0.79000 NaN 2016
176.12100 -38.68600 -0.25718 -3.33857 NaN 1.28000 1.33000 NaN 2013
175.99700 -38.70900 3.93839 -2.14797 NaN 1.29000 1.54000 NaN 2012
176.03000 -38.65700 5.30640 -1.25058 NaN 1.77000 1.31000 NaN 2011
175.92700 -38.68300 1.24182 -1.08481 NaN 1.33000 0.88000 NaN 2010
175.95700 -38.66600 0.14299 -1.62146 NaN 1.07000 0.59000 NaN 2009
175.96700 -38.64400 2.75433 -3.18112 NaN 1.35000 1.14000 NaN 2008
175.88500 -38.62400 1.46208 -3.44747 NaN 0.94000 0.65000 NaN 2006
175.74600 -38.61000 -0.74590 -3.81835 NaN 1.03000 0.85000 NaN 2001
177.66400 -38.30000 2.69268 -17.59005 NaN 0.77000 0.72000 NaN 1583
175.73700 -40.84900 -24.55001 -10.67009 NaN 0.69000 0.67000 NaN 1527
176.46900 -39.68800 -4.92984 -12.84111 NaN 0.59000 0.49000 NaN 1502
176.91700 -39.47900 -4.27935 -15.28137 NaN 0.60000 0.47000 NaN 1501
171.01300 -42.73400 -4.36000 0.10000 NaN 0.48000 0.43000 NaN 1421
170.83000 -42.95300 -5.87000 0.06000 NaN 0.46000 0.47000 NaN 1420
171.09600 -42.99600 -11.46000 -3.51000 NaN 0.63000 0.76000 NaN 1415
171.41900 -43.38600 -26.94000 -10.96000 NaN 0.58000 0.48000 NaN 1412
171.78600 -43.03600 -23.61000 -8.74000 NaN 0.70000 0.74000 NaN 1410
171.68900 -43.11300 -23.45000 -9.29000 NaN 0.63000 0.67000 NaN 1409
172.08600 -43.22300 -29.13000 -10.45000 NaN 0.48000 0.57000 NaN 1408
171.43400 -43.11400 -21.14000 -9.35000 NaN 0.55000 0.66000 NaN 1405
171.25700 -43.19600 -21.14000 -8.39000 NaN 0.59000 0.52000 NaN 1403
171.72300 -43.35600 -28.74000 -11.20000 NaN 0.59000 0.66000 NaN 1402
171.77000 -43.25800 -28.43000 -11.63000 NaN 0.92000 0.80000 NaN 1401
171.63500 -43.23300 -26.25000 -10.21000 NaN 0.69000 0.82000 NaN 1400
177.76900 -37.82500 3.44137 -16.52946 NaN 0.72000 0.49000 NaN 1304
177.30800 -37.99500 4.56723 -14.68759 NaN 0.56000 0.74000 NaN 1297
178.34900 -38.07500 10.53049 -20.34993 NaN 0.53000 0.66000 NaN 1295
177.50900 -38.07500 2.60397 -15.75920 NaN 0.82000 0.84000 NaN 1294
177.86300 -38.10900 2.18147 -17.04979 NaN 0.70000 0.52000 NaN 1292
177.24400 -38.17500 2.11204 -16.68883 NaN 0.63000 1.13000 NaN 1285
176.85700 -38.35000 4.19208 -11.84713 NaN 1.68000 1.98000 NaN 1282
178.05700 -38.37200 0.92096 -18.13005 NaN 0.80000 0.58000 NaN 1281
178.32500 -38.39700 -1.09945 -18.61003 NaN 0.57000 0.52000 NaN 1279
176.44800 -38.54500 3.47360 -9.60201 NaN 0.91000 1.44000 NaN 1276
178.10200 -38.55800 -3.59919 -17.97015 NaN 0.55000 0.62000 NaN 1274
177.80500 -38.57500 1.11158 -17.92037 NaN 0.44000 0.47000 NaN 1273
177.13900 -38.57700 1.79178 -15.34506 NaN 0.76000 0.78000 NaN 1272
176.71300 -38.94300 2.55841 -12.93248 NaN 0.54000 0.47000 NaN 1263
175.63700 -39.12900 2.17667 -4.68554 NaN 0.77000 0.77000 NaN 1261
177.14800 -39.13000 0.65195 -18.23218 NaN 0.58000 0.74000 NaN 1260
175.19800 -39.46000 -1.48065 -3.02087 NaN 0.60000 0.67000 NaN 1252
175.73600 -39.54200 -1.79048 -4.74151 NaN 0.75000 0.49000 NaN 1244
175.48100 -39.75500 -3.27027 -3.66065 NaN 0.90000 0.64000 NaN 1239
176.49700 -40.00100 -10.96994 -11.98048 NaN 0.57000 0.49000 NaN 1236
176.78300 -40.09300 -10.94992 -16.15035 NaN 0.93000 0.67000 NaN 1235
176.33900 -40.18100 -13.27999 -11.45033 NaN 0.64000 0.56000 NaN 1233
175.88100 -40.21100 -11.95004 -8.19029 NaN 0.48000 0.56000 NaN 1232
175.48800 -40.24000 -9.45007 -4.55023 NaN 0.72000 0.60000 NaN 1231
176.45300 -40.38500 -18.81998 -13.11021 NaN 0.77000 0.66000 NaN 1230
175.25900 -40.49300 -12.83005 -4.22013 NaN 0.61000 0.52000 NaN 1229
175.62500 -40.51000 -17.52003 -5.81015 NaN 0.46000 0.46000 NaN 1228
176.00600 -40.58000 -22.88001 -10.25015 NaN 0.61000 0.56000 NaN 1227
175.44300 -40.79700 -19.85002 -7.81009 NaN 0.42000 0.40000 NaN 1226
173.86800 -40.85400 -6.39002 -0.84003 NaN 2.23000 1.38000 NaN 1224
175.39000 -41.07500 -24.82001 -9.76006 NaN 0.41000 0.41000 NaN 1222
175.51300 -41.12800 -28.66001 -10.64006 NaN 0.42000 0.51000 NaN 1216
175.65200 -41.18000 -29.77001 -10.90005 NaN 0.48000 0.42000 NaN 1215
174.87400 -41.18300 -21.24002 -6.47004 NaN 0.56000 0.57000 NaN 1214
174.77800 -41.23100 -20.57001 -6.13004 NaN 0.62000 0.45000 NaN 1212
174.82800 -41.29400 -23.75001 -7.64004 NaN 0.52000 0.55000 NaN 1207
174.71100 -41.34100 -22.72001 -7.16003 NaN 0.53000 0.46000 NaN 1202
175.33200 -41.39900 -31.91001 -8.94004 NaN 0.53000 0.58000 NaN 1193
172.73500 -42.01400 -10.59001 -0.73001 NaN 0.91000 0.86000 NaN 1171
172.38000 -43.27000 -30.98000 -10.54000 NaN 0.55000 0.48000 NaN 1132
172.13700 -43.38000 -31.38000 -11.29000 NaN 0.41000 0.44000 NaN 1131
171.74200 -43.46800 -30.04000 -11.42000 NaN 0.52000 0.54000 NaN 1123
171.36100 -43.74700 -30.99000 -11.98000 NaN 0.69000 0.81000 NaN 1115
171.56500 -44.00800 -31.94000 -11.81000 NaN 0.61000 0.59000 NaN 1112
